game_num,team_health,team_count,team_avg_health,team_resource,o_team_health,o_team_count,o_team_health_avg,o_team_resource,result,time_ticks
720,0.0,1,0.0,0,1.2,2,0.6,4,L,109
721,0.5,1,0.5,6,0.0,2,0.0,5,W,85
722,0.3333333333333333,1,0.3333333333333333,10,0.0,2,0.0,1,W,115
723,0.23333333333333334,1,0.23333333333333334,3,0.0,2,0.0,6,W,115
724,0.5,1,0.5,0,0.0,2,0.0,2,W,91
725,0.0,1,0.0,7,1.1666666666666667,2,0.5833333333333334,0,L,83
726,0.3,1,0.3,4,0.0,2,0.0,3,W,95
727,0.03333333333333333,1,0.03333333333333333,3,0.0,2,0.0,3,W,101
728,0.2,1,0.2,4,0.0,2,0.0,6,W,111
729,0.26666666666666666,1,0.26666666666666666,4,0.0,2,0.0,3,W,87
730,0.06666666666666667,1,0.06666666666666667,0,0.0,2,0.0,5,W,123
731,0.0,1,0.0,3,0.4,2,0.2,2,L,81
732,0.0,1,0.0,4,1.1,2,0.55,3,L,75
733,0.36666666666666664,1,0.36666666666666664,0,0.0,2,0.0,5,W,139
734,0.5333333333333333,1,0.5333333333333333,0,0.0,2,0.0,8,W,95
735,0.0,1,0.0,1,0.16666666666666666,2,0.08333333333333333,3,L,113
736,0.0,1,0.0,0,1.0333333333333334,2,0.5166666666666667,3,L,65
737,0.0,1,0.0,10,1.2,2,0.6,0,L,83
738,0.36666666666666664,1,0.36666666666666664,5,0.0,2,0.0,5,W,107
739,0.0,1,0.0,0,1.3,2,0.65,5,L,75
740,0.23333333333333334,1,0.23333333333333334,2,0.0,2,0.0,4,W,119
741,0.36666666666666664,1,0.36666666666666664,0,0.0,2,0.0,6,W,99
742,0.5,1,0.5,0,0.0,2,0.0,5,W,147
743,0.1,1,0.1,3,0.0,2,0.0,4,W,71
744,0.06666666666666667,1,0.06666666666666667,2,0.0,2,0.0,3,W,79
745,0.0,1,0.0,0,1.1333333333333333,2,0.5666666666666667,0,L,55
746,0.5,1,0.5,0,0.0,2,0.0,3,W,69
747,0.0,1,0.0,1,0.1,2,0.05,6,L,107
748,0.5666666666666667,1,0.5666666666666667,2,0.0,2,0.0,3,W,79
749,0.8333333333333334,1,0.8333333333333334,0,0.0,2,0.0,2,W,85
750,0.03333333333333333,1,0.03333333333333333,0,0.0,2,0.0,2,W,67
751,0.4666666666666667,1,0.4666666666666667,0,0.0,2,0.0,0,W,71
752,0.6,1,0.6,0,0.0,2,0.0,3,W,105
753,0.8,1,0.8,0,0.0,2,0.0,5,W,81
754,0.6333333333333333,1,0.6333333333333333,0,0.0,2,0.0,3,W,71
755,0.5333333333333333,1,0.5333333333333333,1,0.0,2,0.0,3,W,109
756,0.6,1,0.6,0,0.0,2,0.0,3,W,57
757,0.26666666666666666,1,0.26666666666666666,1,0.0,2,0.0,2,W,75
758,0.0,1,0.0,3,1.3,2,0.65,1,L,61
759,0.5,1,0.5,0,0.0,2,0.0,1,W,93
760,0.3333333333333333,1,0.3333333333333333,4,0.0,2,0.0,3,W,91
761,0.06666666666666667,1,0.06666666666666667,1,0.0,2,0.0,4,W,77
762,0.5666666666666667,1,0.5666666666666667,9,0.0,2,0.0,4,W,101
763,0.0,1,0.0,1,1.1666666666666667,2,0.5833333333333334,5,L,81
764,0.0,1,0.0,0,1.3666666666666667,2,0.6833333333333333,0,L,41
765,0.0,1,0.0,0,1.4,2,0.7,3,L,67
766,0.7333333333333333,1,0.7333333333333333,1,0.0,2,0.0,1,W,105
767,0.8666666666666667,1,0.8666666666666667,0,0.0,2,0.0,6,W,65
768,0.13333333333333333,1,0.13333333333333333,0,0.0,2,0.0,7,W,119
769,0.4666666666666667,1,0.4666666666666667,0,0.0,2,0.0,6,W,145
770,0.13333333333333333,1,0.13333333333333333,1,0.0,2,0.0,0,W,83
771,0.43333333333333335,1,0.43333333333333335,3,0.0,2,0.0,2,W,89
772,0.16666666666666666,1,0.16666666666666666,10,0.0,2,0.0,3,W,133
773,0.6333333333333333,1,0.6333333333333333,0,0.0,2,0.0,7,W,97
774,0.16666666666666666,1,0.16666666666666666,0,0.0,2,0.0,8,W,143
775,0.3333333333333333,1,0.3333333333333333,2,0.0,2,0.0,2,W,73
776,0.16666666666666666,1,0.16666666666666666,0,0.0,2,0.0,2,W,67
777,0.23333333333333334,1,0.23333333333333334,1,0.0,2,0.0,3,W,97
778,0.26666666666666666,1,0.26666666666666666,1,0.0,2,0.0,4,W,91
779,0.0,1,0.0,0,1.5,2,0.75,0,L,61
780,0.13333333333333333,1,0.13333333333333333,6,0.0,2,0.0,4,W,329
781,0.03333333333333333,1,0.03333333333333333,0,0.0,2,0.0,7,W,127
782,0.6666666666666666,1,0.6666666666666666,0,0.0,2,0.0,2,W,97
783,0.23333333333333334,1,0.23333333333333334,0,0.0,2,0.0,0,W,67
784,0.0,1,0.0,8,1.5666666666666667,2,0.7833333333333333,4,L,83
785,0.4,1,0.4,10,0.0,2,0.0,4,W,131
786,0.43333333333333335,1,0.43333333333333335,4,0.0,2,0.0,5,W,123
787,0.43333333333333335,1,0.43333333333333335,9,0.0,2,0.0,3,W,115
788,0.06666666666666667,1,0.06666666666666667,0,0.0,2,0.0,7,W,67
789,0.0,1,0.0,1,0.36666666666666664,2,0.18333333333333332,8,L,161
790,0.3333333333333333,1,0.3333333333333333,0,0.0,2,0.0,7,W,89
791,0.1,1,0.1,3,0.0,2,0.0,4,W,81
792,0.36666666666666664,1,0.36666666666666664,0,0.0,2,0.0,6,W,67
793,0.9,1,0.9,0,0.0,2,0.0,3,W,91
794,0.0,1,0.0,0,1.0666666666666667,2,0.5333333333333333,2,L,71
795,0.6333333333333333,1,0.6333333333333333,0,0.0,2,0.0,7,W,83
796,0.43333333333333335,1,0.43333333333333335,0,0.0,2,0.0,3,W,65
797,0.1,1,0.1,0,0.0,2,0.0,0,W,71
798,0.0,1,0.0,0,1.4,2,0.7,0,L,33
799,0.8333333333333334,1,0.8333333333333334,0,0.0,2,0.0,6,W,87
800,0.6,1,0.6,4,0.0,2,0.0,0,W,91
801,0.16666666666666666,1,0.16666666666666666,9,0.0,2,0.0,2,W,97
802,0.5666666666666667,1,0.5666666666666667,3,0.0,2,0.0,1,W,87
803,0.0,1,0.0,1,0.26666666666666666,2,0.13333333333333333,6,L,145
804,0.26666666666666666,1,0.26666666666666666,2,0.0,2,0.0,3,W,103
805,0.0,1,0.0,3,0.1,2,0.05,2,L,81
806,0.0,1,0.0,3,1.2333333333333334,2,0.6166666666666667,1,L,39
807,0.3333333333333333,1,0.3333333333333333,3,0.0,2,0.0,1,W,123
808,0.3,1,0.3,0,0.0,2,0.0,4,W,85
809,0.13333333333333333,1,0.13333333333333333,0,0.0,2,0.0,4,W,93
810,0.4,1,0.4,4,0.0,2,0.0,2,W,83
811,0.7,1,0.7,0,0.0,2,0.0,7,W,85
812,0.3,1,0.3,5,0.0,2,0.0,8,W,205
813,0.2,1,0.2,2,0.0,2,0.0,4,W,65
814,0.1,1,0.1,0,0.0,2,0.0,5,W,145
815,0.13333333333333333,1,0.13333333333333333,0,0.0,2,0.0,3,W,113
816,0.7333333333333333,1,0.7333333333333333,0,0.0,2,0.0,7,W,81
817,0.5666666666666667,1,0.5666666666666667,0,0.0,2,0.0,5,W,89
818,0.4,1,0.4,0,0.0,2,0.0,8,W,87
819,0.2,1,0.2,0,0.0,2,0.0,7,W,109
820,0.6666666666666666,1,0.6666666666666666,4,0.0,2,0.0,1,W,85
821,0.2,1,0.2,0,0.0,2,0.0,7,W,71
822,0.2,1,0.2,1,0.0,2,0.0,5,W,87
